Hostname,LocalIP,HostType,OSVersion,MachineDomain,OU,SiteName,Product,CVE ID,CVE Description,Status,Severity,Created Date,Closed Date,Closed Dwell Time,Base Score,CVSS Version,Vector,Vendor Advisory,References,Recommended Remediations,Remediation Details,Remediation Links,Group Names,Tags,Host ID,Exploit status value,Exploit status label,Platform,Vulnerable Product Versions,Closed Product Versions,RemediationLevel
RISE-CLKPREAPP,137.82.116.41,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Microsoft SQL Server 2016 (64-bit),CVE-2020-0618,"A remote code execution vulnerability exists in Microsoft SQL Server Reporting Services when it incorrectly handles page requests, aka 'Microsoft SQL Server Reporting Services Remote Code Execution Vulnerability'.",open,HIGH,2020-07-07T21:52:18Z,,0,8.8,3.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0618,"http://packetstormsecurity.com/files/156707/SQL-Server-Reporting-Services-SSRS-ViewState-Deserialization.html, http://packetstormsecurity.com/files/159216/Microsoft-SQL-Server-Reporting-Services-2016-Remote-Code-Execution.html",Update Microsoft Sql Server 2016,Install patch for Microsoft Sql Server 2016 on Microsoft Windows Server 2016 1607 x64 (Server): Update KB5001092 CU or Security Update KB4583460 GDR,https://www.catalog.update.microsoft.com/Search.aspx?q=5001092,GRP-Win-Servers,FalconGroupingTags/RISe,6af867a781c140faa16df2779ce4af1d,60,Easily Accessible (high),Windows,Microsoft SQL Server 2016 (64-bit) 13.0.5026.0,,O
RISE-CLKPREAPP,137.82.116.41,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:06:12Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,6af867a781c140faa16df2779ce4af1d,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-CLKPREAPP,137.82.116.41,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:06:12Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,6af867a781c140faa16df2779ce4af1d,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-CLKISUAPP,142.103.33.18,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T19:37:04Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,0cacdc89d7cc4bdbbc106db81bae0b8e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-CLKISUAPP,142.103.33.18,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Microsoft SQL Server 2016 (64-bit),CVE-2020-0618,"A remote code execution vulnerability exists in Microsoft SQL Server Reporting Services when it incorrectly handles page requests, aka 'Microsoft SQL Server Reporting Services Remote Code Execution Vulnerability'.",open,HIGH,2020-07-07T22:39:38Z,,0,8.8,3.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0618,"http://packetstormsecurity.com/files/156707/SQL-Server-Reporting-Services-SSRS-ViewState-Deserialization.html, http://packetstormsecurity.com/files/159216/Microsoft-SQL-Server-Reporting-Services-2016-Remote-Code-Execution.html",Update Microsoft Sql Server 2016,Install patch for Microsoft Sql Server 2016 on Microsoft Windows Server 2016 1607 x64 (Server): Update KB5001092 CU or Security Update KB4583460 GDR,https://www.catalog.update.microsoft.com/Search.aspx?q=5001092,GRP-Win-Servers,FalconGroupingTags/RISe,0cacdc89d7cc4bdbbc106db81bae0b8e,60,Easily Accessible (high),Windows,Microsoft SQL Server 2016 (64-bit) 13.0.5026.0,,O
RISE-CLKISUAPP,142.103.33.18,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:33:35Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,0cacdc89d7cc4bdbbc106db81bae0b8e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-CLKISUAPP,142.103.33.18,Server,Windows Server 2016,ead.ubc.ca,"Extranet Application Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33771,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T19:33:35Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33771,,Update Microsoft Windows Server 2016,Install patch for Microsoft Windows Server 2016 1607 x64 (Server): Security Update KB5004238,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004238,GRP-Win-Servers,FalconGroupingTags/RISe,0cacdc89d7cc4bdbbc106db81bae0b8e,90,Actively used (critical),Windows,Windows Windows Server 2016,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0793,"A remote code execution vulnerability exists when the Microsoft XML Core Services MSXML parser processes user input, aka 'MS XML Remote Code Execution Vulnerability'. This CVE ID is unique from CVE-2019-0790, CVE-2019-0791, CVE-2019-0792, CVE-2019-0795.",open,HIGH,2020-03-15T23:36:59Z,,0,8.8,3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0793,http://www.securityfocus.com/bid/107729,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0797,"An elevation of privilege vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2019-0808.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0797,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-0623,"An elevation of privilege vulnerability exists in the way that the Windows Search Indexer handles objects in memory, aka 'Windows Search Indexer Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0613, CVE-2020-0614, CVE-2020-0625, CVE-2020-0626, CVE-2020-0627, CVE-2020-0628, CVE-2020-0629, CVE-2020-0630, CVE-2020-0631, CVE-2020-0632, CVE-2020-0633.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0623,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-1089,"An elevation of privilege vulnerability exists in rpcss.dll when the RPC service Activation Kernel improperly handles an RPC request. To exploit this vulnerability, a low level authenticated attacker could run a specially crafted application. The security update addresses this vulnerability by correcting how rpcss.dll handles these requests., aka 'Windows RPCSS Elevation of Privilege Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1089,http://packetstormsecurity.com/files/153683/Microsoft-Windows-RPCSS-Activation-Kernel-Security-Callback-Privilege-Escalation.html,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-1472,"An elevation of privilege vulnerability exists when an attacker establishes a vulnerable Netlogon secure channel connection to a domain controller, using the Netlogon Remote Protocol (MS-NRPC), aka 'Netlogon Elevation of Privilege Vulnerability'.",open,CRITICAL,2020-08-13T00:36:56Z,,0,10.0,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-1472,"http://packetstormsecurity.com/files/159190/Zerologon-Proof-Of-Concept.html, https://www.kb.cert.org/vuls/id/490028, http://www.openwall.com/lists/oss-security/2020/09/17/2, https://usn.ubuntu.com/4510-1/, https://www.synology.com/security/advisory/Synology_SA_20_21, https://usn.ubuntu.com/4510-2/, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/H4OTFBL6YDVFH2TBJFJIE4FMHPJEEJK3/, http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00080.html, http://lists.opensuse.org/opensuse-security-announce/2020-09/msg00086.html, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/TAPQQZZAT4TG3XVRTAFV2Y3S7OAHFBUP/, https://lists.fedoraproject.org/archives/list/package-announce@lists.fedoraproject.org/message/ST6X3A2XXYMGD4INR26DQ4FP4QSM753B/, https://usn.ubuntu.com/4559-1/, http://packetstormsecurity.com/files/160127/Zerologon-Netlogon-Privilege-Escalation.html, https://lists.debian.org/debian-lts-announce/2020/11/msg00041.html, https://security.gentoo.org/glsa/202012-24, https://www.oracle.com/security-alerts/cpuApr2021.html",Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31979,Windows Kernel Elevation of Privilege Vulnerability,open,HIGH,2021-07-15T20:04:44Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31979,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-0814,"An elevation of privilege vulnerability exists in Windows Installer because of the way Windows Installer handles certain filesystem operations.To exploit the vulnerability, an attacker would require unprivileged execution on the victim system, aka 'Windows Installer Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0779, CVE-2020-0798, CVE-2020-0842, CVE-2020-0843.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0814,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Internet Explorer,CVE-2019-1221,"A remote code execution vulnerability exists in the way that the scripting engine handles objects in memory in Internet Explorer, aka 'Scripting Engine Memory Corruption Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,7.5,3.0,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1221,,Update Microsoft Internet Explorer,Install patch for Microsoft Internet Explorer 11 on Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Internet Explorer 11.0.9600.19036,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Microsoft SQL Server 2012 (64-bit),CVE-2020-0618,"A remote code execution vulnerability exists in Microsoft SQL Server Reporting Services when it incorrectly handles page requests, aka 'Microsoft SQL Server Reporting Services Remote Code Execution Vulnerability'.",open,HIGH,2020-07-07T20:27:43Z,,0,8.8,3.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0618,"http://packetstormsecurity.com/files/156707/SQL-Server-Reporting-Services-SSRS-ViewState-Deserialization.html, http://packetstormsecurity.com/files/159216/Microsoft-SQL-Server-Reporting-Services-2016-Remote-Code-Execution.html",Update Microsoft Sql Server 2012,Install patch for Microsoft Sql Server 2012 on Microsoft Windows Server 2012 R2 x64 (Server): Security Update KB4583465 CU,https://www.microsoft.com/downloads/details.aspx?familyid=73bb1c1e-29ad-47ba-818b-80e1a0ae2c20,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,60,Easily Accessible (high),Windows,Microsoft SQL Server 2012 (64-bit) 11.0.7001.0,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-34527,Windows Print Spooler Remote Code Execution Vulnerability,open,CRITICAL,2021-07-02T20:14:50Z,,0,9.6,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2021-34527,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Internet Explorer,CVE-2020-1380,"A remote code execution vulnerability exists in the way that the scripting engine handles objects in memory in Internet Explorer, aka 'Scripting Engine Memory Corruption Vulnerability'. This CVE ID is unique from CVE-2020-1555, CVE-2020-1570.",open,HIGH,2020-08-13T00:36:56Z,,0,7.5,3.0,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-1380,http://packetstormsecurity.com/files/163056/Internet-Explorer-jscript9.dll-Memory-Corruption.html,Update Microsoft Internet Explorer,Install patch for Microsoft Internet Explorer 11 on Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Internet Explorer 11.0.9600.19036,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-1004,"An elevation of privilege vulnerability exists when the Windows Graphics Component improperly handles objects in memory, aka 'Windows Graphics Component Elevation of Privilege Vulnerability'.",open,HIGH,2020-04-15T18:29:24Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-1004,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-1399,"An elevation of privilege vulnerability exists when the Windows Runtime improperly handles objects in memory, aka 'Windows Runtime Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-1249, CVE-2020-1353, CVE-2020-1370, CVE-2020-1404, CVE-2020-1413, CVE-2020-1414, CVE-2020-1415, CVE-2020-1422.",open,HIGH,2020-07-15T19:25:00Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-1399,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-33742,Windows MSHTML Platform Remote Code Execution Vulnerability,open,HIGH,2021-06-09T15:38:44Z,,0,7.5,3.0,CVSS:3.0/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-33742,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0881,"An elevation of privilege vulnerability exists when the Windows Kernel improperly handles key enumeration, aka 'Windows Kernel Elevation of Privilege Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0881,http://packetstormsecurity.com/files/152988/Microsoft-Windows-CmKeyBodyRemapToVirtualForEnum-Arbitrary-Key-Enumeration.html,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
